ASSESSMENT,RECORD_ID,STREAM_LAK,STREAM_NAM,LAKE_NAME,BEACH_NAME,LLID_STREA,LLID_STR_1,LLID_LAKE,EPA_BEACH_,SEGMENT_ID,HUC_4TH_CO,HUC_4TH_NA,HUC_3RD_NA,MILES,RM1,RM2,SEGMENT_MI,POLLUTANT,POLLUTANT_,SEASON,SEASON_ID,ASSESSME_1,ASSESSME_2,ACTION,ACTION_ID,NUMERIC_CR,AFFECTED_U,LISTING_ST,STATUS_ID,PREVIOUS_S,PREVIOUS_A,LISTING_YE,TMDL_INFO,CRITERIA,COMMENTS,SUMMARY,Shape_Leng,PlanName
11427,1946,Boulder Creek,Boulder Creek,NA,NA,1.21E+12,1.21E+12,0,NA,1050,18010202,Sprague,Klamath,0 to 4.8,0,4.8,4.8,Temperature,12,Summer,1,2002,11/4/2002,No action,21,20,Salmonid fish rearing; Salmonid fish spawning,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Bull Trout: 10.0 C,NA,Previous Data:  Approval Date: 8/7/2002,25111.32791,Klamath Headwaters
11421,2007,Klamath River/Agency Lake,Klamath River,Agency Lake,NA,0,1.22E+12,1.22E+12,NA,1323,18010203,Upper Klamath Lake,Klamath,275 to 282,275,282,7,Dissolved Oxygen,6,Summer,1,2002,11/4/2002,No action,21,8,Salmonid fish rearing; Resident fish and aquatic life,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Cool water: Not less than 6.5 mg/l,NA,Previous Data:  TMDL Approved: 8/7/2002,36954.88741,Klamath Headwaters
11426,2086,Klamath River/Upper Klamath Lake,Klamath River,Upper Klamath Lake,NA,0,1.22E+12,1.22E+12,NA,1322,18010203,Upper Klamath Lake,Klamath,254.9 to 278.5,254.9,278.5,23.6,pH,10,Summer,1,2002,11/4/2002,No action,21,16,Water contact recreation; Salmonid fish rearing; Resident fish and aquatic life; Anadromous fish passage; Salmonid fish spawning,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,pH 6.5 to 8.5,NA,Previous Data:  Approval Date: 8/7/2002,124590.7638,Klamath Headwaters
11423,2085,Klamath River/Agency Lake,Klamath River,Agency Lake,NA,0,1.22E+12,1.22E+12,NA,1323,18010203,Upper Klamath Lake,Klamath,275 to 282,275,282,7,pH,10,Summer,1,2002,11/4/2002,No action,21,16,Anadromous fish passage; Water contact recreation; Salmonid fish spawning; Resident fish and aquatic life; Salmonid fish rearing,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,pH 6.5 to 8.5,NA,Previous Data:  TMDL Approved: 8/7/2002,36954.88741,Klamath Headwaters
11447,1966,Trout Creek,Trout Creek,NA,NA,1.22E+12,1.22E+12,0,NA,1187,18010202,Sprague,Klamath,0 to 1.4,0,1.4,1.4,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Salmonid fish rearing; Anadromous fish passage,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,7291.004668,Klamath Headwaters
11446,1965,Sycan River,Sycan River,NA,NA,1.21E+12,1.21E+12,0,NA,1146,18010202,Sprague,Klamath,0 to 64.1,0,64.1,64.1,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Anadromous fish passage; Salmonid fish rearing,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,331673.5666,Klamath Headwaters
11442,1964,South Fork Sprague River,South Fork Sprague River,NA,NA,1.21E+12,1.21E+12,0,NA,1098,18010202,Sprague,Klamath,0 to 27.7,0,27.7,27.7,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Anadromous fish passage; Salmonid fish rearing,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,144041.6797,Klamath Headwaters
11439,1962,North Fork Sprague River,North Fork Sprague River,NA,NA,1.21E+12,1.21E+12,0,NA,1100,18010202,Sprague,Klamath,0 to 33.5,0,33.5,33.5,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Salmonid fish rearing; Anadromous fish passage,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,171127.8978,Klamath Headwaters
11440,1960,Paradise Creek,Paradise Creek,NA,NA,1.21E+12,1.21E+12,0,NA,1057,18010202,Sprague,Klamath,0 to 8.6,0,8.6,8.6,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Salmonid fish rearing; Anadromous fish passage,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,44567.92914,Klamath Headwaters
11430,1949,Buckboard Creek,Buckboard Creek,NA,NA,1.21E+12,1.21E+12,0,NA,1016,18010202,Sprague,Klamath,0 to 5,0,5,5,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Salmonid fish rearing; Anadromous fish passage,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,26289.08097,Klamath Headwaters
11429,1948,Brownsworth Creek,Brownsworth Creek,NA,NA,1.21E+12,1.21E+12,0,NA,1033,18010202,Sprague,Klamath,3.2 to 8.8,3.2,8.8,5.6,Temperature,12,Summer,1,2002,11/4/2002,No action,21,20,Salmonid fish rearing; Salmonid fish spawning,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Bull Trout: 10.0 C,NA,Previous Data:  Approval Date: 8/7/2002,29523.47159,Klamath Headwaters
11428,1947,Brownsworth Creek,Brownsworth Creek,NA,NA,1.21E+12,1.21E+12,0,NA,1032,18010202,Sprague,Klamath,0 to 3.2,0,3.2,3.2,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Anadromous fish passage; Salmonid fish rearing,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,16850.97019,Klamath Headwaters
11451,2186,Fourmile Creek,Fourmile Creek,NA,NA,1.22E+12,1.22E+12,0,NA,3279,18010203,Upper Klamath Lake,Klamath,0 to 1,0,1,1,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Salmonid fish rearing; Anadromous fish passage,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,5282.115739,Klamath Headwaters
18159,2156,Sprague River,Sprague River,NA,NA,1.22E+12,1.22E+12,0,NA,1221,18010202,Sprague,Klamath,0 to 79.2,0,79.2,79.2,pH,10,Summer,1,2004,1/31/2006,No action,21,28,Resident fish and aquatic life; Salmonid fish rearing; Anadromous fish passage; Water contact recreation; Salmonid fish spawning,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: No status change,Previous Assessment Year: 2004,NA,pH 6.5 to 9.0,NA,Previous Data:  TMDL Approved: 8/7/2002,408813.6916,Klamath Headwaters
11433,2172,Deming Creek,Deming Creek,NA,NA,1.21E+12,1.21E+12,0,NA,1079,18010202,Sprague,Klamath,0 to 6.7,0,6.7,6.7,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Salmonid fish rearing; Anadromous fish passage,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,35035.27815,Klamath Headwaters
11452,1977,Rock Creek,Rock Creek,NA,NA,1.22E+12,1.22E+12,0,NA,1289,18010203,Upper Klamath Lake,Klamath,0 to 5.7,0,5.7,5.7,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Salmonid fish rearing; Anadromous fish passage,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,30089.22581,Klamath Headwaters
11448,1971,Williamson River,Williamson River,NA,NA,1.22E+12,1.22E+12,0,NA,1238,18010201; 18010203,Williamson; Upper Klamath Lake,Klamath,0 to 12.5,0,12.5,12.5,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Salmonid fish rearing; Anadromous fish passage,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,64153.76845,Klamath Headwaters
11450,1973,Williamson River,Williamson River,NA,NA,1.22E+12,1.22E+12,0,NA,1240,18010201,Williamson,Klamath,35.6 to 94.6,35.6,94.6,59,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Anadromous fish passage; Salmonid fish rearing,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,302806.1049,Klamath Headwaters
11449,1972,Williamson River,Williamson River,NA,NA,1.22E+12,1.22E+12,0,NA,1239,18010201,Williamson,Klamath,12.5 to 35.6,12.5,35.6,23.1,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Anadromous fish passage; Salmonid fish rearing,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,118612.6879,Klamath Headwaters
11431,2185,Calahan Creek,Calahan Creek,NA,NA,1.21E+12,1.21E+12,0,NA,1138,18010202,Sprague,Klamath,0 to 7,0,7,7,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Salmonid fish rearing; Anadromous fish passage,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,36762.70404,Klamath Headwaters
11432,1952,Coyote Creek,Coyote Creek,NA,NA,1.21E+12,1.21E+12,0,NA,1096,18010202,Sprague,Klamath,0 to 10.4,0,10.4,10.4,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Salmonid fish rearing; Anadromous fish passage,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,54597.77414,Klamath Headwaters
11434,1953,Deming Creek,Deming Creek,NA,NA,1.21E+12,1.21E+12,0,NA,1080,18010202,Sprague,Klamath,6.7 to 12.5,6.7,12.5,5.8,Temperature,12,Summer,1,2002,11/4/2002,No action,21,20,Salmonid fish rearing; Salmonid fish spawning,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Bull Trout: 10.0 C,NA,Previous Data:  Approval Date: 8/7/2002,30309.85744,Klamath Headwaters
11435,1954,Fishhole Creek,Fishhole Creek,NA,NA,1.21E+12,1.21E+12,0,NA,1065,18010202,Sprague,Klamath,0 to 25.6,0,25.6,25.6,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Salmonid fish rearing; Anadromous fish passage,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,133610.0661,Klamath Headwaters
11436,1955,Fivemile Creek,Fivemile Creek,NA,NA,1.21E+12,1.21E+12,0,NA,1102,18010202,Sprague,Klamath,0 to 19.3,0,19.3,19.3,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Anadromous fish passage; Salmonid fish rearing,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,100444.8349,Klamath Headwaters
11437,1957,Leonard Creek,Leonard Creek,NA,NA,1.21E+12,1.21E+12,0,NA,1021,18010202,Sprague,Klamath,0 to 3.1,0,3.1,3.1,Temperature,12,Summer,1,2002,11/4/2002,No action,21,20,Salmonid fish rearing; Salmonid fish spawning,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Bull Trout: 10.0 C,NA,Previous Data:  Approval Date: 8/7/2002,16275.33564,Klamath Headwaters
11438,1958,Long Creek,Long Creek,NA,NA,1.21E+12,1.21E+12,0,NA,1114,18010202,Sprague,Klamath,0 to 15.6,0,15.6,15.6,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Salmonid fish rearing; Anadromous fish passage,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,80914.47804,Klamath Headwaters
11441,1961,Pothole Creek,Pothole Creek,NA,NA,1.21E+12,1.21E+12,0,NA,1015,18010202,Sprague,Klamath,0 to 6.1,0,6.1,6.1,Temperature,12,Summer,1,2002,11/4/2002,No action,21,17,Anadromous fish passage; Salmonid fish rearing,"Cat 4A: Water quality limited, TMDL approved",14,Previous Status: TMDL approved,Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2002,NA,Rearing: 17.8 C,NA,Previous Data:  Approval Date: 8/7/2002,31933.12845,Klamath Headwaters
14568,11941,Sprague River,Sprague River,NA,NA,1.22E+12,1.22E+12,0,NA,11839,18010202,Sprague,Klamath,0 to 45.7,0,45.7,45.7,Dissolved Oxygen,6,Year Round (Non-spawning),71,2004,4/11/2005,No action,21,7,Cold-water aquatic life,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: No status change,Previous Assessment Year: 2004,NA,Cold water: Not less than 8.0 mg/l or 90% of saturation,NA,Previous Data:  TMDL Approved: 8/7/2002,236111.9273,Klamath Headwaters
14610,21093,Klamath River,Klamath River,NA,NA,1.22E+12,1.22E+12,0,NA,11850,18010204; 18010206,Lost; Upper Klamath,Klamath,231.1 to 251,231.1,251,19.9,Dissolved Oxygen,6,Year Round (Non-spawning),71,2004,4/11/2005,No action,21,8,Cool-water aquatic life,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: Added to database,Previous Assessment Year: 2004,NA,Cool water: Not less than 6.5 mg/l,NA,"Previous Data:  [DEQ] LASAR 10768 River Mile 232.8: From 7/19/1994 to 9/23/2003, 5 out of 24 samples (21%) < 6.5 mg/l and applicable % saturation.
[DEQ] LASAR 10768 River Mile 232.8: From 1/11/1994 to 11/18/2003, 0 out of 48 samples (0%) < 6.5 mg/l and",105057.466,Lost River
28131,24491,Klamath River/Upper Klamath Lake,Klamath River,Upper Klamath Lake,NA,0,1.22E+12,1.22E+12,NA,31543,18010203; 18010204,Upper Klamath Lake; Lost,Klamath,253 to 275,253,275,22,pH,10,FallWinterSpring,2,2010,1/29/2013,No action,21,28,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: EPA addition to 303(d) list,Previous Assessment Year: 2010,NA,pH 6.5 to 9.0,NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Eight out of 24 samples (33%) collected at USGS station 422622122004000 from 10/7/03 to 5/17/10 were outside the applicable criteria. Seven out of 28 samples (25%) collected at USGS station 42230512155",116143.9325,Lost River
18410,15785,Klamath River,Klamath River,NA,NA,1.22E+12,1.22E+12,0,NA,12087,18010204; 18010206,Lost; Upper Klamath,Klamath,231.5 to 253,231.5,253,21.5,pH,10,Summer,1,2004,9/9/2005,No action,21,28,Water contact recreation; Resident fish and aquatic life,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: Added to database,Previous Assessment Year: 2004,NA,pH 6.5 to 9.0,NA,"Previous Data:  [DEQ/ODA - Salem] LASAR 11605 River Mile 249.7: From 8/16/1994 to 8/29/2001, 0 out of 4 samples (0%) outside pH criteria range 6.5 to 9.
[DEQ/ODA - Salem] LASAR 10768 River Mile 251.5: From 7/19/1994 to 9/23/2003, 22 out of 28 samples (7",113504.2975,Lost River
14566,21088,"Klamath River/Ewauna, Lake",Klamath River,"Ewauna, Lake",NA,0,1.22E+12,1.22E+12,NA,11652,18010204; 18010206,Lost; Upper Klamath,Klamath,232.7 to 253.7,232.7,253.7,21,Dissolved Oxygen,6,Year Round (Non-spawning),71,2004,4/11/2005,No action,21,8,Cool-water aquatic life,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: Added to database,Previous Assessment Year: 2004,NA,Cool water: Not less than 6.5 mg/l,NA,"Previous Data:  [DEQ/ODA - Salem] LASAR 11599 River Mile 0: From 8/16/1994 to 8/29/2001, 6 out of 7 samples (86%) < 6.5 mg/l and applicable % saturation.
[DEQ/ODA - Salem] LASAR 11599 River Mile 0: From 4/8/1997 to 3/23/1998, 0 out of 6 samples (0%) < 6",110864.6626,Lost River
14522,21087,Lost River,Lost River,NA,NA,1.21E+12,1.21E+12,0,NA,1124,18010204,Lost,Klamath,4.8 to 65.4,4.8,65.4,60.6,Dissolved Oxygen,6,Year Round (Non-spawning),71,2004,4/11/2005,No action,21,8,Cool-water aquatic life,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: Added to database,Previous Assessment Year: 2004,NA,Cool water: Not less than 6.5 mg/l,NA,"Previous Data:  Note: Segment based on river miles at Oregon border.  May need to correct station river miles. 
[DEQ] LASAR 28293 River Mile 2.6: From 8/26/2003 to 8/27/2003, 1 out of 2 samples (50%) < 6.5 mg/l and applicable % saturation.
[DEQ] LASAR",317577.0849,Lost River
24605,21949,Klamath Strait,Klamath Strait,NA,NA,1.22E+12,1.22E+12,0,NA,3260,18010204,Lost,Klamath,0 to 9.8,0,9.8,9.8,Dissolved Oxygen,6,Year Round (Non-spawning),71,2004,9/6/2005,No action,21,8,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: Added to database,Previous Assessment Year: 2004,NA,Cool water: Not less than 6.5 mg/l,NA,"Previous Data:  [DEQ] LASAR 10763 River Mile 0: From 7/19/1994 to 9/24/2003, 19 out of 21 samples (90%) < 6.5 mg/l and applicable % saturation.
[DEQ] LASAR 10763 River Mile 0: From 1/11/1994 to 11/18/2003, 12 out of 42 samples (29%) < 6.5 mg/l and appli",51743.99992,Lost River
15357,12732,Long Branch Creek,Long Branch Creek,NA,NA,1.21E+12,1.21E+12,0,NA,1062,18010204,Lost,Klamath,0 to 4.6,0,4.6,4.6,Temperature,12,Year Round (Non-spawning),71,2004,4/14/2005,No action,21,36,Redband or Lahontan cutthroat trout,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed",Previous Action: Added to database,Previous Assessment Year: 2004,NA,Redband or Lahontan cutthroat trout: 20.0 degrees Celsius 7-day-average maximum,NA,"Previous Data:  [USFS-W/F] LASAR 31209 River Mile 2.6: From 5/27/2002 to 7/21/2002, 33 days with 7-day-average maximum > 20 degrees Celsius.
[BLM - Klamath Falls RA] LASAR 27731 River Mile 1.2: From 4/23/2001 to 9/28/2001, 108 days with 7-day-average ma",23706.61667,Lost River
